27.413   0   0.418428   0.476182   0.541498   0.615299   0.698606   0.792555   0.898403   1.01754   1.15151   1.30201   1.47092   1.6603   1.87243   2.10983   2.37526   2.67174   3.00261   3.37152   3.78248   4.23989   4.74855   5.31373   5.94119   6.63722   7.4087   8.26311   9.20865   10.2542   11.4096   12.6852   14.0926   15.6443   17.3537   19.2356   21.3058   23.5814   26.081   28.8244   31.8331   35.1302   38.7404   42.6901   47.0077   51.7233   56.8693   62.4799   68.5917   75.2437   82.4774   90.3368   98.8691   108.124   118.156   129.021   140.782   153.502   167.252   182.106   198.147   215.458   
28.7615   0   0.418437   0.476193   0.541512   0.615316   0.698628   0.792582   0.898437   1.01758   1.15156   1.30207   1.471   1.6604   1.87256   2.10999   2.37545   2.67197   3.0029   3.37188   3.78294   4.24045   4.74925   5.3146   5.94227   6.63856   7.41036   8.26518   9.21122   10.2574   11.4135   12.6901   14.0987   15.6518   17.3631   19.2473   21.3202   23.5993   26.1031   28.8517   31.8669   35.1719   38.7918   42.7533   47.0852   51.8181   56.9849   62.6204   68.7619   75.4489   82.7237   90.6313   99.2194   108.539   118.645   129.594   141.45   154.278   168.149   183.14   199.331   216.81   
30.1763   0   0.418445   0.476203   0.541525   0.615332   0.698648   0.792607   0.898468   1.01762   1.15161   1.30213   1.47107   1.66049   1.87267   2.11013   2.37562   2.67219   3.00317   3.37222   3.78335   4.24097   4.74989   5.31539   5.94325   6.63978   7.41187   8.26706   9.21355   10.2603   11.4171   12.6946   14.1042   15.6587   17.3716   19.2578   21.3333   23.6155   26.1232   28.8766   31.8977   35.21   38.8387   42.8111   47.1562   51.9051   57.0912   62.7499   68.9191   75.639   82.9527   90.9057   99.5469   108.928   119.104   130.135   142.083   155.016   169.005   184.127   200.466   218.109   
31.6608   0   0.418453   0.476213   0.541537   0.615347   0.698666   0.79263   0.898496   1.01766   1.15165   1.30219   1.47113   1.66057   1.87277   2.11025   2.37578   2.67239   3.00341   3.37252   3.78372   4.24143   4.75047   5.31611   5.94415   6.64089   7.41325   8.26876   9.21567   10.2629   11.4204   12.6986   14.1093   15.665   17.3794   19.2674   21.3452   23.6303   26.1415   28.8993   31.9258   35.2446   38.8815   42.8639   47.2211   51.9849   57.1889   62.8691   69.0641   75.8149   83.165   91.1611   99.8525   109.292   119.536   130.645   142.681   155.715   169.818   185.069   201.552   219.356   
33.2182   0   0.41846   0.476221   0.541548   0.61536   0.698682   0.79265   0.898521   1.01769   1.15169   1.30224   1.47119   1.66064   1.87286   2.11037   2.37592   2.67256   3.00363   3.37279   3.78406   4.24185   4.75099   5.31676   5.94495   6.64189   7.41449   8.27031   9.21759   10.2653   11.4233   12.7023   14.1138   15.6706   17.3864   19.2762   21.3561   23.6437   26.1582   28.9199   31.9513   35.2763   38.9206   42.912   47.2805   52.0579   57.2784   62.9787   69.1977   75.9772   83.3616   91.3981   100.137   109.632   119.941   131.124   143.246   156.377   170.59   185.966   202.589   220.549   
34.8523   0   0.418466   0.476229   0.541557   0.615372   0.698697   0.792668   0.898544   1.01772   1.15173   1.30228   1.47125   1.66071   1.87295   2.11047   2.37605   2.67272   3.00383   3.37304   3.78437   4.24224   4.75147   5.31735   5.94569   6.64281   7.41563   8.27172   9.21934   10.2675   11.426   12.7056   14.118   15.6758   17.3928   19.2841   21.3659   23.6559   26.1733   28.9387   31.9746   35.305   38.9562   42.956   47.3347   52.1246   57.3604   63.0792   69.3206   76.1269   83.5433   91.6178   100.402   109.949   120.319   131.573   143.777   157.002   171.322   186.818   203.577   221.69   
36.5668   0   0.418472   0.476236   0.541566   0.615383   0.698711   0.792685   0.898565   1.01774   1.15176   1.30232   1.4713   1.66077   1.87302   2.11057   2.37617   2.67287   3.00401   3.37327   3.78465   4.24259   4.7519   5.31789   5.94636   6.64363   7.41666   8.273   9.22092   10.2695   11.4285   12.7087   14.1218   15.6805   17.3986   19.2913   21.3749   23.6671   26.1871   28.9558   31.9957   35.3312   38.9886   42.9961   47.3842   52.1856   57.4354   63.1713   69.4334   76.2646   83.7108   91.821   100.647   110.244   120.672   131.994   144.276   157.59   172.013   187.626   204.517   222.779   
38.3656   0   0.418477   0.476243   0.541574   0.615393   0.698723   0.792701   0.898584   1.01777   1.15179   1.30236   1.47134   1.66083   1.87309   2.11065   2.37628   2.673   3.00418   3.37347   3.78491   4.2429   4.75229   5.31838   5.94696   6.64439   7.41759   8.27416   9.22236   10.2713   11.4307   12.7114   14.1252   15.6847   17.4039   19.2979   21.383   23.6771   26.1996   28.9713   32.015   35.3551   39.0181   43.0326   47.4293   52.2413   57.504   63.2556   69.5368   76.3912   83.8652   92.0086   100.874   110.518   121.001   132.387   144.744   158.144   172.665   188.391   205.409   223.815   
40.2529   0   0.418482   0.476248   0.541581   0.615402   0.698734   0.792714   0.898601   1.01779   1.15182   1.30239   1.47139   1.66088   1.87316   2.11073   2.37637   2.67313   3.00433   3.37366   3.78514   4.24319   4.75265   5.31882   5.94751   6.64507   7.41844   8.27521   9.22367   10.2729   11.4327   12.7139   14.1283   15.6886   17.4087   19.3038   21.3904   23.6863   26.211   28.9854   32.0325   35.3768   39.045   43.0659   47.4704   52.2921   57.5667   63.3328   69.6316   76.5073   84.0072   92.1815   101.084   110.772   121.307   132.753   145.181   158.663   173.279   189.113   206.254   224.8   
42.233   0   0.418486   0.476254   0.541588   0.61541   0.698744   0.792727   0.898617   1.01781   1.15184   1.30242   1.47142   1.66093   1.87321   2.1108   2.37646   2.67324   3.00447   3.37383   3.78535   4.24345   4.75298   5.31923   5.94801   6.64569   7.41921   8.27617   9.22486   10.2744   11.4345   12.7162   14.1311   15.6921   17.4131   19.3092   21.3971   23.6947   26.2213   28.9983   32.0484   35.3965   39.0694   43.0961   47.5079   52.3384   57.6239   63.4033   69.7183   76.6138   84.1375   92.3406   101.278   111.007   121.591   133.094   145.589   159.149   173.856   189.793   207.053   225.733   
