             0.5   0.7537688442   1.007537688   1.261306533   1.515075377   1.768844221   2.022613065   2.27638191   2.530150754   2.783919598   3.037688442   3.291457286   3.545226131   3.798994975   4.052763819   4.306532663   4.560301508   4.814070352   5.067839196   5.32160804   5.575376884   5.829145729   6.082914573   6.336683417   6.590452261   6.844221106   7.09798995   7.351758794   7.605527638   7.859296482   8.113065327   8.366834171   8.620603015   8.874371859   9.128140704   9.381909548   9.635678392   9.889447236   10.14321608   10.39698492   10.65075377   10.90452261   11.15829146   11.4120603   11.66582915   11.91959799   12.17336683   12.42713568   12.68090452   12.93467337   13.18844221   13.44221106   13.6959799   13.94974874   14.20351759   14.45728643   14.71105528   14.96482412   15.21859296   15.47236181   15.72613065   15.9798995   16.23366834   16.48743719   16.74120603   16.99497487   17.24874372   17.50251256   17.75628141   18.01005025   18.2638191   18.51758794   18.77135678   19.02512563   19.27889447   19.53266332   19.78643216   20.04020101   20.29396985   20.54773869   20.80150754   21.05527638   21.30904523   21.56281407   21.81658291   22.07035176   22.3241206   22.57788945   22.83165829   23.08542714   23.33919598   23.59296482   23.84673367   24.10050251   24.35427136   24.6080402   24.86180905   25.11557789   25.36934673   25.62311558   25.87688442   26.13065327   26.38442211   26.63819095   26.8919598   27.14572864   27.39949749   27.65326633   27.90703518   28.16080402   28.41457286   28.66834171   28.92211055   29.1758794   29.42964824   29.68341709   29.93718593   30.19095477   30.44472362   30.69849246   30.95226131   31.20603015   31.45979899   31.71356784   31.96733668   32.22110553   32.47487437   32.72864322   32.98241206   33.2361809   33.48994975   33.74371859   33.99748744   34.25125628   34.50502513   34.75879397   35.01256281   35.26633166   35.5201005   35.77386935   36.02763819   36.28140704   36.53517588   36.78894472   37.04271357   37.29648241   37.55025126   37.8040201   38.05778894   38.31155779   38.56532663   38.81909548   39.07286432   39.32663317   39.58040201   39.83417085   40.0879397   40.34170854   40.59547739   40.84924623   41.10301508   41.35678392   41.61055276   41.86432161   42.11809045   42.3718593   42.62562814   42.87939698   43.13316583   43.38693467   43.64070352   43.89447236   44.14824121   44.40201005   44.65577889   44.90954774   45.16331658   45.41708543   45.67085427   45.92462312   46.17839196   46.4321608   46.68592965   46.93969849   47.19346734   47.44723618   47.70100503   47.95477387   48.20854271   48.46231156   48.7160804   48.96984925   49.22361809   49.47738693   49.73115578   49.98492462   50.23869347   50.49246231   50.74623116   51   
0.5   0.8934573249   1.034668981   1.181920406   1.332112905   1.482212227   1.629519811   1.771853263   1.907622848   2.03581848   2.155936344   2.267875982   2.371832316   2.468198024   2.557483579   2.64025655   2.717098486   2.788576266   2.855224554   2.917536276   2.975958642   3.030892788   3.082695647   3.131683082   3.178133622   3.222292366   3.264374814   3.304570454   3.343046043   3.379948547   3.41540774   3.449538477   3.482442678   3.514211037   3.5449245   3.574655536   3.603469231   3.631424219   3.658573495   3.684965101   3.710642722   3.735646202   3.760011982   3.783773487   3.806961451   3.829604213   3.851727958   3.873356946   3.894513696   3.915219156   3.935492853   3.955353023   3.974816726   3.993899948   4.012617694   4.030984069   4.049012351   4.066715058   4.084104004   4.101190356   4.117984678   4.134496979   4.150736749   4.166712998   4.182434284   4.19790875   4.213144147   4.228147858   4.242926926   4.25748807   4.27183771   4.28598198   4.299926748   4.313677631   4.327240008   4.340619035   4.353819657   4.366846618   4.379704475   4.392397604   4.404930213   4.417306349   4.429529906   4.441604634   4.453534141   4.46532191   4.476971297   4.488485537   4.499867754   4.511120965   4.522248081   4.533251917   4.544135194   4.554900543   4.565550508   4.576087553   4.586514062   4.596832344   4.607044636   4.617153107   4.627159857   4.637066927   4.646876291   4.65658987   4.666209526   4.675737066   4.685174248   4.694522777   4.703784312   4.712960465   4.722052802   4.731062848   4.739992085   4.748841958   4.75761387   4.766309188   4.774929245   4.783475337   4.791948727   4.800350648   4.808682299   4.81694485   4.825139443   4.833267191   4.841329178   4.849326464   4.857260084   4.865131046   4.872940336   4.880688916   4.888377725   4.896007682   4.903579683   4.911094605   4.918553305   4.92595662   4.93330537   4.940600354   4.947842357   4.955032144   4.962170466   4.969258055   4.97629563   4.983283893   4.990223533   4.997115224   5.003959624   5.010757381   5.017509127   5.024215483   5.030877056   5.037494441   5.044068223   5.050598974   5.057087254   5.063533615   5.069938594   5.076302721   5.082626516   5.088910487   5.095155134   5.101360946   5.107528406   5.113657984   5.119750145   5.125805343   5.131824026   5.137806631   5.143753589   5.149665325   5.155542252   5.16138478   5.167193309   5.172968234   5.178709942   5.184418813   5.190095222   5.195739537   5.201352118   5.206933321   5.212483497   5.218002987   5.223492131   5.228951261   5.234380704   5.239780781   5.245151808   5.250494098   5.255807957   5.261093685   5.266351581   5.271581935   5.276785035   5.281961164   5.287110601   5.29223362   5.297330491   5.30240148   5.307446849   5.312466856   5.317461755   
0.7537688442   0.6477886875   0.7612871685   0.8827604164   1.009854144   1.139979541   1.270576127   1.399340422   1.524381725   1.644292704   1.758145491   1.865436509   1.966005118   2.059946362   2.147530851   2.229138219   2.305205857   2.376191859   2.442549834   2.504712943   2.563084717   2.618034632   2.669896857   2.718971035   2.765524251   2.809793636   2.851989233   2.892296877   2.93088096   2.967886994   3.003443938   3.037666273   3.070655843   3.102503463   3.133290326   3.163089223   3.191965596   3.219978457   3.24718117   3.273622139   3.299345393   3.324391094   3.348795982   3.372593753   3.395815392   3.418489463   3.440642359   3.462298526   3.483480652   3.504209839   3.524505751   3.544386749   3.563870005   3.582971607   3.601706653   3.620089332   3.638132996   3.655850233   3.67325292   3.69035228   3.707158929   3.723682925   3.739933799   3.755920599   3.771651926   3.787135951   3.802380457   3.817392855   3.832180214   3.846749279   3.861106489   3.875258001   3.889209701   3.902967223   3.916535964   3.929921094   3.943127572   3.956160157   3.969023417   3.98172174   3.994259345   4.006640288   4.018868473   4.030947658   4.042881463   4.054673375   4.066326757   4.077844854   4.089230795   4.100487601   4.111618192   4.122625388   4.133511913   4.144280404   4.15493341   4.165473399   4.175902759   4.186223803   4.196438772   4.206549838   4.216559105   4.226468616   4.23628035   4.245996228   4.255618117   4.265147826   4.274587115   4.283937691   4.293201217   4.302379304   4.311473523   4.3204854   4.32941642   4.338268027   4.347041627   4.35573859   4.364360248   4.3729079   4.381382811   4.389786214   4.39811931   4.406383271   4.414579238   4.422708326   4.430771621   4.438770184   4.44670505   4.454577229   4.462387707   4.470137447   4.47782739   4.485458455   4.493031538   4.500547518   4.508007253   4.515411579   4.522761318   4.530057269   4.537300218   4.544490932   4.551630159   4.558718635   4.565757078   4.572746191   4.579686663   4.586579168   4.593424367   4.600222905   4.606975417   4.613682523   4.620344832   4.626962938   4.633537427   4.64006887   4.64655783   4.653004857   4.659410489   4.665775258   4.672099681   4.678384269   4.684629521   4.690835927   4.69700397   4.703134121   4.709226844   4.715282593   4.721301817   4.727284954   4.733232437   4.739144684   4.745022116   4.750865139   4.756674155   4.762449558   4.768191736   4.77390107   4.779577934   4.785222694   4.790835714   4.796417349   4.801967949   4.807487857   4.812977411   4.818436945   4.823866784   4.829267252   4.834638665   4.839981333   4.845295564   4.850581658   4.855839916   4.861070624   4.866274073   4.871450547   4.876600322   4.881723675   4.886820874   4.891892187   4.896937874   4.901958195   4.906953403   
1.007537688   0.4826118091   0.5748991531   0.676119562   0.784652501   0.8984506265   1.015248173   1.132790324   1.24903445   1.36228902   1.471278822   1.575145177   1.673400872   1.765861488   1.852570709   1.933731123   2.009646274   2.080675639   2.147201771   2.209607665   2.268262161   2.323511277   2.37567376   2.425039485   2.471869691   2.516398345   2.558834118   2.599362645   2.638148856   2.675339239   2.711063968   2.745438844   2.778567045   2.810540684   2.84144218   2.87134546   2.900317009   2.928416782   2.955698994   2.982212812   3.008002945   3.033110163   3.057571742   3.081421859   3.104691925   3.127410881   3.149605456   3.171300394   3.192518649   3.213281559   3.233609002   3.253519526   3.273030472   3.292158082   3.310917588   3.329323303   3.347388691   3.365126438   3.382548513   3.39966622   3.416490252   3.433030731   3.449297255   3.465298927   3.481044397   3.496541887   3.511799221   3.526823853   3.541622888   3.556203102   3.57057097   3.584732676   3.598694132   3.612460999   3.626038696   3.639432415   3.652647136   3.665687634   3.678558496   3.691264127   3.703808761   3.716196467   3.728431171   3.74051662   3.752456474   3.764254208   3.775913211   3.787436732   3.798827908   3.810089774   3.821225252   3.832237172   3.843128265   3.853901175   3.864558458   3.875102587   3.885535956   3.895860885   3.906079618   3.916194333   3.926207139   3.936120082   3.945935148   3.95565426   3.965279287   3.974812046   3.984254296   3.993607752   4.002874075   4.012054883   4.021151749   4.0301662   4.039099725   4.04795377   4.056729743   4.065429018   4.074052927   4.082602773   4.091079822   4.099485308   4.107820435   4.116086376   4.124284275   4.132415248   4.140480382   4.14848074   4.156417358   4.164291247   4.172103395   4.179854766   4.187546302   4.195178923   4.202753528   4.210270996   4.217732184   4.225137932   4.23248906   4.239786371   4.24703065   4.254222665   4.261363165   4.268452887   4.275492549   4.282482857   4.289424499   4.296318149   4.303164469   4.309964106   4.316717695   4.323425856   4.330089198   4.336708317   4.343283799   4.349816216   4.356306131   4.362754093   4.369160644   4.375526313   4.38185162   4.388137075   4.394383177   4.400590419   4.406759281   4.412890236   4.418983748   4.425040273   4.431060259   4.437044144   4.442992359   4.448905329   4.454783469   4.460627188   4.466436888   4.472212964   4.477955802   4.483665785   4.489343286   4.494988674   4.500602311   4.506184553   4.511735749   4.517256243   4.522746375   4.528206476   4.533636874   4.539037891   4.544409843   4.549753043   4.555067797   4.560354407   4.56561317   4.570844378   4.576048319   4.581225275   4.586375527   4.591499348   4.596597009   4.601668776   4.606714911   4.611735673   4.616731315   
1.261306533   0.3636487935   0.4385763542   0.5226728525   0.6150111077   0.7141488084   0.8182529151   0.9252857723   1.033210997   1.140175246   1.244634588   1.345415255   1.441715966   1.533069348   1.619281689   1.700366838   1.776484568   1.847888705   1.914886612   1.977809427   2.036991405   2.092756437   2.145409901   2.195234325   2.242487635   2.287403114   2.330190386   2.371037009   2.410110348   2.447559544   2.483517445   2.518102434   2.551420111   2.583564816   2.61462099   2.644664375   2.673763077   2.701978487   2.729366093   2.755976183   2.781854452   2.807042539   2.831578487   2.855497144   2.878830511   2.901608054   2.923856963   2.945602388   2.966867644   2.987674389   3.008042785   3.027991633   3.0475385   3.06669983   3.085491037   3.103926594   3.122020113   3.139784413   3.157231579   3.174373026   3.191219543   3.207781343   3.224068102   3.240089   3.255852753   3.271367645   3.286641558   3.301681997   3.316496115   3.331090735   3.345472369   3.359647241   3.373621298   3.387400232   3.400989494   3.414394303   3.427619664   3.440670378   3.453551055   3.466266119   3.478819824   3.491216259   3.503459359   3.51555291   3.527500558   3.539305817   3.550972074   3.562502593   3.573900527   3.585168918   3.596310701   3.607328715   3.618225702   3.629004313   3.639667112   3.650216584   3.660655123   3.670985062   3.68120865   3.691328072   3.701345443   3.711262813   3.721082174   3.730805456   3.740434533   3.749971223   3.759417294   3.768774461   3.778044393   3.78722871   3.796328987   3.805346758   3.814283512   3.823140701   3.831919736   3.84062199   3.849248803   3.857801476   3.866281281   3.874689453   3.883027199   3.891295694   3.899496083   3.907629485   3.91569699   3.923699661   3.931638537   3.939514631   3.947328932   3.955082406   3.962775996   3.970410625   3.977987191   3.985506575   3.992969637   4.000377217   4.007730137   4.015029201   4.022275194   4.029468885   4.036611027   4.043702356   4.05074359   4.057735437   4.064678586   4.071573712   4.078421478   4.085222531   4.091977507   4.098687027   4.105351701   4.111972129   4.118548888   4.12508256   4.131573705   4.138022873   4.144430609   4.150797438   4.157123884   4.163410456   4.169657655   4.175865972   4.18203589   4.188167882   4.194262412   4.200319936   4.206340902   4.212325751   4.218274912   4.224188811   4.230067866   4.235912481   4.241723063   4.247500004   4.253243694   4.258954513   4.264632837   4.270279033   4.275893465   4.281476488   4.287028453   4.292549703   4.298040578   4.30350141   4.308932528   4.314334252   4.319706901   4.325050786   4.330366215   4.335653488   4.340912904   4.346144754   4.351349328   4.356526908   4.361677773   4.366802198   4.371900453   4.376972806   4.382019518   4.387040847   4.392037049   
1.515075377   0.2752627994   0.3356839667   0.404961621   0.4827699759   0.5682738105   0.6601627799   0.7567640632   0.8562119534   0.9566362379   1.056329019   1.153861527   1.248141028   1.338414356   1.424233839   1.505403149   1.581917471   1.653907497   1.721592115   1.785241322   1.845148866   1.901613158   1.954924713   2.005358471   2.05316961   2.098591758   2.141836764   2.183095465   2.222539006   2.260320451   2.296576497   2.331429167   2.364987424   2.397348666   2.428600078   2.45881985   2.488078252   2.516438587   2.543958019   2.570688308   2.59667644   2.621965183   2.646593571   2.670597318   2.69400919   2.716859318   2.739175481   2.760983349   2.782306694   2.803167581   2.823586528   2.843582657   2.863173819   2.882376712   2.901206975   2.919679288   2.937807443   2.955604424   2.973082465   2.990253116   3.007127288   3.023715303   3.040026939   3.056071468   3.071857689   3.087393963   3.102688244   3.1177481   3.132580744   3.147193053   3.161591591   3.175782626   3.189772152   3.2035659   3.217169355   3.230587774   3.243826193   3.256889444   3.269782162   3.282508799   3.295073633   3.307480776   3.319734184   3.331837662   3.343794877   3.355609358   3.367284509   3.378823612   3.390229831   3.401506223   3.412655737   3.423681223   3.434585435   3.445371034   3.456040597   3.466596613   3.477041493   3.487377573   3.497607113   3.507732303   3.517755267   3.527678064   3.53750269   3.547231082   3.55686512   3.566406629   3.575857381   3.585219097   3.59449345   3.603682066   3.612786524   3.621808362   3.630749073   3.639610114   3.648392898   3.657098804   3.665729178   3.674285311   3.682768491   3.691179954   3.699520908   3.707792531   3.715995971   3.724132349   3.732202757   3.740208262   3.748149905   3.756028699   3.763845637   3.771601686   3.779297792   3.786934879   3.794513847   3.802035579   3.809500936   3.81691076   3.824265876   3.831567084   3.838815177   3.846010922   3.853155074   3.860248369   3.86729153   3.874285261   3.881230256   3.888127189   3.894976725   3.901779513   3.908536187   3.915247372   3.921913677   3.928535702   3.935114031   3.941649239   3.948141891   3.954592537   3.961001721   3.967369972   3.973697813   3.979985752   3.986234293   3.992443928   3.998615138   4.004748399   4.010844175   4.016902922   4.02292509   4.028911118   4.034861438   4.040776475   4.046656648   4.052502361   4.058314022   4.064092024   4.069836756   4.075548599   4.08122793   4.086875116   4.092490521   4.098074501   4.103627407   4.109149582   4.114641367   4.120103095   4.125535093   4.130937684   4.136311185   4.141655909   4.146972162   4.152260248   4.157520463   4.162753098   4.167958449   4.173136791   4.178288407   4.183413571   4.188512555   4.193585624   4.198633043   4.203655068   4.208651954   
1.768844221   0.2086541157   0.2569517933   0.3134096735   0.3781713389   0.4509461467   0.5309694623   0.6170334727   0.7075907986   0.8009112368   0.8952563678   0.9890346183   1.080910307   1.169857336   1.255163427   1.336399385   1.413369572   1.486056919   1.554571283   1.619105717   1.679902102   1.737225712   1.791347405   1.842531843   1.891030224   1.937076263   1.980884392   2.022649441   2.062547237   2.100735742   2.137356472   2.172536016   2.206387559   2.239012334   2.270500969   2.300934718   2.330386558   2.358922174   2.386600824   2.413476096   2.43959658   2.465006443   2.489745943   2.513851866   2.537357915   2.560295044   2.582691755   2.604574353   2.62596717   2.646892765   2.667372095   2.687424671   2.70706869   2.726321155   2.745197983   2.763714099   2.781883517   2.799719418   2.81723422   2.83443963   2.851346707   2.867965908   2.884307132   2.900379759   2.916192692   2.931754382   2.947072867   2.962155794   2.977010447   2.991643767   3.006062381   3.020272612   3.034280505   3.048091839   3.061712144   3.075146717   3.088400634   3.101478761   3.114385767   3.127126136   3.139704174   3.15212402   3.164389654   3.176504907   3.188473468   3.200298886   3.211984585   3.223533865   3.234949909   3.246235787   3.257394467   3.268428811   3.279341588   3.290135472   3.30081305   3.311376826   3.32182922   3.332172578   3.34240917   3.352541193   3.36257079   3.372500017   3.382330882   3.392065329   3.401705245   3.411252463   3.420708761   3.430075866   3.439355457   3.448549165   3.457658576   3.466685231   3.475630631   3.48449623   3.493283459   3.501993689   3.51062827   3.519188512   3.527675691   3.536091051   3.544435804   3.552711131   3.560918185   3.569058087   3.577131934   3.585140795   3.593085713   3.600967705   3.608787765   3.616546864   3.624245951   3.631885946   3.639467759   3.64699227   3.654460345   3.661872825   3.669230538   3.676534289   3.683784867   3.690983044   3.698129575   3.705225199   3.712270639   3.719266602   3.726213782   3.733112855   3.739964487   3.746769327   3.753528013   3.760241168   3.766909405   3.773533321   3.780113506   3.786650533   3.793144968   3.799597363   3.806008262   3.812378195   3.818707686   3.824997245   3.831247375   3.837458569   3.84363131   3.849766073   3.855863323   3.861923519   3.867947108   3.873934532   3.879886224   3.885802608   3.891684102   3.897531116   3.903344054   3.909123311   3.914869277   3.920582333   3.926262855   3.931911212   3.937527769   3.943112882   3.948666901   3.954190171   3.959683033   3.96514582   3.97057886   3.975982476   3.981356986   3.986702703   3.992019933   3.997308981   4.002570141   4.00780371   4.013009975   4.01818922   4.023341724   4.028467763   4.033567609   4.038641526   4.04368978   4.048712628   4.053710325   
2.022613065   0.1581603946   0.1964184862   0.2419124017   0.295107891   0.3561485959   0.424771101   0.500266975   0.5815108867   0.6670570038   0.7552853841   0.8445654126   0.9334012605   1.020534509   1.104995088   1.186105928   1.263454809   1.336848489   1.40626157   1.471788378   1.533602127   1.591922759   1.64699311   1.699062152   1.748373879   1.795160403   1.839638092   1.882005793   1.92244445   1.96111759   1.998172322   2.033740609   2.06794065   2.100878257   2.132648185   2.16333537   2.19301605   2.221758783   2.249625345   2.276671534   2.302947869   2.328500205   2.353370271   2.377596142   2.401212647   2.424251727   2.44674275   2.468712779   2.490186819   2.511188016   2.531737852   2.551856299   2.571561965   2.590872219   2.609803304   2.628370437   2.646587894   2.664469092   2.682026658   2.699272493   2.716217828   2.732873277   2.749248881   2.765354152   2.781198107   2.79678931   2.812135895   2.827245601   2.842125795   2.856783496   2.8712254   2.885457896   2.89948709   2.913318816   2.926958657   2.940411958   2.953683839   2.966779208   2.979702773   2.992459054   3.005052381   3.017486952   3.029766751   3.041895645   3.053877346   3.065715448   3.077413352   3.088974409   3.100401828   3.111698691   3.122867981   3.13391258   3.144835271   3.155638744   3.166325601   3.176898357   3.187359447   3.197711228   3.207955982   3.218095919   3.228133183   3.238069848   3.247907931   3.257649382   3.267296098   3.276849923   3.286312636   3.295685975   3.304971625   3.314171223   3.323286362   3.33231859   3.341269411   3.35014029   3.358932651   3.367647883   3.376287335   3.384852321   3.393344125   3.401763992   3.410113137   3.418392748   3.426603978   3.434747955   3.442825778   3.450838519   3.458787223   3.466672913   3.474496583   3.482259207   3.489961736   3.497605098   3.505190198   3.512717923   3.520189138   3.52760469   3.534965405   3.542272093   3.549525544   3.556726532   3.563875814   3.570974129   3.578022204   3.585020746   3.591970451   3.598871997   3.60572605   3.612533268   3.619294273   3.626009706   3.632680174   3.639306278   3.645888606   3.652427736   3.658924231   3.665378648   3.671791528   3.678163406   3.684494803   3.690786233   3.697038199   3.703251195   3.709425704   3.715562204   3.721661157   3.727723026   3.733748258   3.739737295   3.745690571   3.751608511   3.757491534   3.76334005   3.769154464   3.774935171   3.780682561   3.786397017   3.792078916   3.797728628   3.803346515   3.808932936   3.814488241   3.820012778   3.825506883   3.830970894   3.836405138   3.841809939   3.847185614   3.852532477   3.857850836   3.863140993   3.868403247   3.873637892   3.878845216   3.884025503   3.889179034   3.894306084   3.899406924   3.904481822   3.909531041   3.914554839   3.919553473   
2.27638191   0.119816787   0.149866124   0.1861324576   0.229265979   0.2797131889   0.3376168117   0.4027351821   0.4744058809   0.5515717004   0.6328711217   0.7167761398   0.8017464106   0.8863666767   0.9694439705   1.050056164   1.127556872   1.201549363   1.271843657   1.338408566   1.401326473   1.460754893   1.516896174   1.569974982   1.620222458   1.667865661   1.713120993   1.756190482   1.79726004   1.836499043   1.87406073   1.910083102   1.944690078   1.977992758   2.010090701   2.04107315   2.071020171   2.100003705   2.128088505   2.155332974   2.181789914   2.207507172   2.23252822   2.256892654   2.280636633   2.303793263   2.326392932   2.3484636   2.370031056   2.391119145   2.411749957   2.431944009   2.451720388   2.471096894   2.490090149   2.508715711   2.526988161   2.54492119   2.562527671   2.579819727   2.596808791   2.613505657   2.629920533   2.64606308   2.661942453   2.677567339   2.692945988   2.708086244   2.722995569   2.737681072   2.75214953   2.766407407   2.780460878   2.794315842   2.807977943   2.821452578   2.834744921   2.847859927   2.860802348   2.873576746   2.886187499   2.898638814   2.910934735   2.923079152   2.935075806   2.946928306   2.958640118   2.970214591   2.981654949   2.992964307   3.004145666   3.015201928   3.026135895   3.036950273   3.04764768   3.058230647   3.068701624   3.079062981   3.089317013   3.099465943   3.109511925   3.119457047   3.129303333   3.139052747   3.148707194   3.158268521   3.167738525   3.177118947   3.186411481   3.195617773   3.20473942   3.213777978   3.222734959   3.231611832   3.240410029   3.249130942   3.257775928   3.266346305   3.27484336   3.283268344   3.29162248   3.299906955   3.30812293   3.316271535   3.324353871   3.332371019   3.340324024   3.348213912   3.356041681   3.363808309   3.371514748   3.37916193   3.386750763   3.394282137   3.40175693   3.409175957   3.416540082   3.423850103   3.431106816   3.438310996   3.4454634   3.452564771   3.459615836   3.466617307   3.473569878   3.480474231   3.487331034   3.49414094   3.500904588   3.507622606   3.514295607   3.520924194   3.527508956   3.53405047   3.540549305   3.547006015   3.553421145   3.559795229   3.566128791   3.572422345   3.578676395   3.584891435   3.591067951   3.59720642   3.603307308   3.609371075   3.615398171   3.621389039   3.627344113   3.633263819   3.639148577   3.644998797   3.650814885   3.656597238   3.662346245   3.668062291   3.673745752   3.679396999   3.685016397   3.690604302   3.696161067   3.701687039   3.707182557   3.712647956   3.718083566   3.723489711   3.728866709   3.734214873   3.739534512   3.744825929   3.750089423   3.755325288   3.760533814   3.765715284   3.770869979   3.775998176   3.781100145   3.786176155   3.791226469   3.796251346   3.801251042   
2.530150754   0.09070700272   0.1141333308   0.1427648105   0.1773242544   0.2184340897   0.2665237825   0.3217345732   0.3838425958   0.4522239304   0.5258788096   0.6035171263   0.6836890214   0.7649311493   0.8458972573   0.9254507352   1.002711071   1.077058902   1.148111607   1.215682888   1.279737471   1.340348315   1.397660223   1.451861104   1.503160597   1.551775008   1.597917247   1.641790535   1.683584825   1.723475106   1.761620949   1.798166847   1.833243037   1.866966555   1.899442418   1.930764801   1.96101819   1.99027844   2.018613759   2.046085589   2.07274939   2.098655336   2.123848932   2.148371551   2.172260905   2.195551458   2.218274787   2.240459896   2.262133491   2.283320222   2.304042894   2.324322649   2.344179135   2.363630644   2.38269424   2.401385874   2.419720478   2.437712059   2.455373773   2.472717999   2.4897564   2.506499979   2.522959131   2.53914369   2.555062969   2.570725797   2.586140554   2.601315203   2.616257317   2.630974105   2.645472436   2.659758862   2.673839636   2.687720729   2.701407853   2.714906469   2.728221807   2.741358878   2.754322485   2.767117234   2.77974755   2.792217679   2.804531705   2.816693551   2.828706996   2.840575674   2.852303086   2.863892607   2.875347487   2.886670865   2.897865766   2.908935114   2.91988173   2.93070834   2.941417577   2.952012006   2.962494067   2.972866162   2.983130598   2.993289611   3.003345369   3.013299972   3.023155456   3.032913795   3.042576905   3.052146646   3.061624821   3.071013182   3.080313433   3.089527225   3.098656166   3.107701818   3.116665701   3.125549291   3.134354025   3.143081304   3.151732489   3.160308905   3.168811843   3.177242562   3.185602287   3.193892211   3.202113501   3.210267289   3.218354684   3.226376766   3.234334587   3.242229177   3.250061537   3.257832648   3.265543467   3.273194927   3.280787941   3.2883234   3.295802175   3.303225118   3.31059306   3.317906816   3.325167181   3.332374933   3.339530832   3.346635625   3.353690042   3.360694787   3.367650568   3.374558064   3.381417944   3.388230865   3.394997466   3.401718378   3.408394215   3.415025581   3.421613067   3.428157252   3.434658705   3.441117983   3.44753563   3.453912184   3.460248169   3.4665441   3.472800482   3.479017811   3.485196573   3.491337246   3.497440299   3.50350619   3.509535373   3.515528289   3.521485375   3.527407058   3.533293756   3.539145888   3.544963847   3.55074804   3.556498858   3.562216683   3.567901892   3.573554858   3.579175944   3.584765511   3.590323909   3.595851487   3.601348585   3.606815539   3.612252678   3.617660326   3.623038803   3.628388423   3.633709494   3.639002322   3.644267203   3.649504434   3.654714304   3.659897097   3.665053096   3.670182575   3.675285808   3.680363062   3.685414601   3.690440684   3.695441569   
